count,matched_urls
2,environ-py,0.0.3.1,"{'https://github.com/mmxxii2022/environ', 'https://github.com/mmxxii20222/environ'}"
2,environ-py,0.0.9,"{'https://github.com/openstudiox2/environ', 'https://github.com/openstudiox/environ'}"
2,environ-py,0.0.1,"{'https://github.com/mmxxii2022/environ', 'https://github.com/mmxxii20222/environ'}"
2,environ-py,0.0.6,"{'https://github.com/openstudiox2/environ', 'https://github.com/openstudiox/environ'}"
2,mysecondazibit,0.0.1,"{'https://github.com/pypa/helperutils', 'https://github.com/animal-cognitive/pytorch-cifar'}"
2,gitparent,20220316,"{'https://gitlab.com/d2463/gitp', 'https://gitlab.com/d2463/db-tools'}"
2,picoh,1.263,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0216,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.267,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.129,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.130,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.160,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0201,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.131,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.149,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.015,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.162,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0238,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.251,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0231,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.153,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.00,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.252,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.256,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.013,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.126,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0206,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0204,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.154,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.125,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0239,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.168,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.150,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0221,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.132,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.167,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0208,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0243,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.138,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0224,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0226,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0225,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.139,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0200,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.014,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.157,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.012,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.164,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.25,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0242,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.247,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0232,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.266,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0236,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0220,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.253,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.01,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.143,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.017,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.155,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.123,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0209,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0218,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.018,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0228,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.248,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.275,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0211,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0210,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.134,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0207,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.246,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.159,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0212,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0234,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.261,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.151,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.148,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.019,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0205,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.259,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.140,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0214,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0235,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0240,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.152,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.156,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0215,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.270,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.166,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.133,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.257,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.127,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.268,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0213,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.163,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0237,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.249,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0230,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.255,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0222,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.011,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.264,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.145,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.245,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.147,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.136,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0217,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0244,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0203,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.142,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.265,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.141,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0227,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0241,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.262,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.258,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.144,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.254,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.0229,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,1.016,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.165,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.135,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.161,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0202,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.128,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,0.146,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.26,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.158,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0219,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,picoh,0.124,"{'https://github.com/ohbot/picoh', 'https://github.com/ohbot/ohbotmac-python'}"
2,picoh,1.0233,"{'https://github.com/ohbot/picoh-python', 'https://github.com/ohbot/picoh'}"
2,pyskroutz,0.0.1,"{'https://github.com/peterldowns/mypackage', 'https://github.com/sp1thas/pyskroutz'}"
2,cdk-cloudformation-paloaltonetworks-cloudngfw-ngfw,1.0.0a5,"{'https://github.com/aws-cloudformation/aws-cloudformation-rpdk', 'https://github.com/cdklabs/cdk-cloudformation'}"
2,pyskroutz,0.1.11,"{'https://github.com/python-poetry/poetry', 'https://github.com/sp1thas/pyskroutz'}"
2,cdk-cloudformation-paloaltonetworks-cloudngfw-ngfw,1.0.0a7,"{'https://github.com/aws-cloudformation/aws-cloudformation-rpdk', 'https://github.com/cdklabs/cdk-cloudformation'}"
2,cdk-cloudformation-paloaltonetworks-cloudngfw-ngfw,1.0.0a6,"{'https://github.com/aws-cloudformation/aws-cloudformation-rpdk', 'https://github.com/cdklabs/cdk-cloudformation'}"
2,types-invoke,2.0.0.2,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.12,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.6,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.2,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.5,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.7,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.9,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.7,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.1,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.8,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.1,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.5,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,dapr-ext-fastapi-dev,1.4.0rc1.dev640,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.8.0rc1.dev1229,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev568,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev879,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.7.0rc1.dev1093,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev584,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,0.7.0a0.dev205,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev561,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1368,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.1.0rc1.dev446,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.7.0rc1.dev1054,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev312,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.8.0rc1.dev1139,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev605,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1337,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.8.0rc1.dev1215,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.7.0rc1.dev1059,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.4.0rc1.dev630,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.1.0rc1.dev421,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,types-invoke,1.7.3.15,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.8,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.4,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.2,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.3,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.17,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.2,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.13,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.14,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.11,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.6.3,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,2.0.0.0,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.0,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,2.0.0.3,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.16,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,2.0.0.4,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,2.0.0.5,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.6,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,2.0.0.1,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.10,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.4,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,types-invoke,1.7.3.1,"{'https://github.com/typeshed-internal/stub_uploader', 'https://github.com/python/typeshed'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev387,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev831,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,0.7.0a0.dev198,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev367,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev674,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev825,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev417,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.4.0rc1.dev609,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev872,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.8.0rc1.dev1274,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev975,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.7.0rc1.dev1087,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.1.0rc1.dev544,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev964,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev599,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev665,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1287,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1355,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1399,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev779,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev349,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev983,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.5.0rc1.dev1032,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,0.7.0a0.dev213,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.1.0rc1.dev449,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.8.0rc1.dev1129,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.7.0rc1.dev1056,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.9.0rc1.dev1292,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.0.0rc3.dev389,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
2,dapr-ext-fastapi-dev,1.3.0rc1.dev588,"{'https://github.com/dapr/docs', 'https://github.com/dapr/python-sdk'}"
